"PROJECT_ID","NAME"
"116875","ES Cells - Electroporation in Progress"
"117632","ES Cells - Electroporation in Progress"
"116845","ES Cells - Electroporation in Progress"
"116821","ES Cells - Electroporation in Progress"
"124637","ES Cells - Electroporation in Progress"
"114257","ES Cells - Electroporation in Progress"
"118206","ES Cells - Electroporation in Progress"
"113970","ES Cells - Electroporation in Progress"
"121646","ES Cells - Electroporation in Progress"
"114069","ES Cells - Electroporation in Progress"
"116968","ES Cells - Electroporation in Progress"
"120144","ES Cells - Electroporation in Progress"
"117850","ES Cells - Electroporation in Progress"
"116797","ES Cells - Electroporation in Progress"
"117169","ES Cells - Electroporation in Progress"
"118128","ES Cells - Electroporation in Progress"
"120056","ES Cells - Electroporation in Progress"
"121125","ES Cells - Electroporation in Progress"
"121138","ES Cells - Electroporation in Progress"
"118164","ES Cells - Electroporation in Progress"
"120047","ES Cells - Electroporation in Progress"
"117973","ES Cells - Electroporation in Progress"
"118147","ES Cells - Electroporation in Progress"
"119951","ES Cells - Electroporation in Progress"
"120131","ES Cells - Electroporation in Progress"
"114486","ES Cells - Electroporation in Progress"
"120048","ES Cells - Electroporation in Progress"
"120054","ES Cells - Electroporation in Progress"
"117357","ES Cells - Electroporation in Progress"
"117810","ES Cells - Electroporation in Progress"
"120902","ES Cells - Electroporation in Progress"
"117646","ES Cells - Electroporation in Progress"
"117251","ES Cells - Electroporation in Progress"
"118213","ES Cells - Electroporation in Progress"
"120905","ES Cells - Electroporation in Progress"
"120913","ES Cells - Electroporation in Progress"
"120917","ES Cells - Electroporation in Progress"
"120919","ES Cells - Electroporation in Progress"
"100982","ES Cells - Electroporation in Progress"
"121172","ES Cells - Electroporation in Progress"
"121134","ES Cells - Electroporation in Progress"
"121173","ES Cells - Electroporation in Progress"
"121246","ES Cells - Electroporation in Progress"
"121266","ES Cells - Electroporation in Progress"
"121280","ES Cells - Electroporation in Progress"
"121288","ES Cells - Electroporation in Progress"
"121312","ES Cells - Electroporation in Progress"
"117208","ES Cells - Electroporation in Progress"
"121652","ES Cells - Electroporation in Progress"
"117401","ES Cells - Electroporation in Progress"
"117233","ES Cells - Electroporation in Progress"
"117121","ES Cells - Electroporation in Progress"
"113801","ES Cells - Electroporation in Progress"
"117955","ES Cells - Electroporation in Progress"
"120640","ES Cells - Electroporation in Progress"
"120643","ES Cells - Electroporation in Progress"
"114022","ES Cells - Electroporation in Progress"
"118204","ES Cells - Electroporation in Progress"
"118228","ES Cells - Electroporation in Progress"
"113792","ES Cells - Electroporation in Progress"
"117586","ES Cells - Electroporation in Progress"
"114240","ES Cells - Electroporation in Progress"
"100294","ES Cells - Electroporation in Progress"
"117389","ES Cells - Electroporation in Progress"
"121287","ES Cells - Electroporation in Progress"
"121304","ES Cells - Electroporation in Progress"
"117928","ES Cells - Electroporation in Progress"
"123734","ES Cells - Electroporation in Progress"
"117409","ES Cells - Electroporation in Progress"
"117854","ES Cells - Electroporation in Progress"
"117283","ES Cells - Electroporation in Progress"
"125324","ES Cells - Electroporation in Progress"
"125325","ES Cells - Electroporation in Progress"
"116917","ES Cells - Electroporation in Progress"
"116922","ES Cells - Electroporation in Progress"
"114038","ES Cells - Electroporation in Progress"
"117797","ES Cells - Electroporation in Progress"
"120655","ES Cells - Electroporation in Progress"
"121124","ES Cells - Electroporation in Progress"
"121132","ES Cells - Electroporation in Progress"
"121133","ES Cells - Electroporation in Progress"
"121136","ES Cells - Electroporation in Progress"
"121176","ES Cells - Electroporation in Progress"
"117594","ES Cells - Electroporation in Progress"
"117840","ES Cells - Electroporation in Progress"
"113772","ES Cells - Electroporation in Progress"
"117061","ES Cells - Electroporation in Progress"
"120658","ES Cells - Electroporation in Progress"
"119877","ES Cells - Electroporation in Progress"
"120916","ES Cells - Electroporation in Progress"
"120922","ES Cells - Electroporation in Progress"
"120903","ES Cells - Electroporation in Progress"
"120907","ES Cells - Electroporation in Progress"
"120909","ES Cells - Electroporation in Progress"
"120910","ES Cells - Electroporation in Progress"
"121262","ES Cells - Electroporation in Progress"
"121309","ES Cells - Electroporation in Progress"
"120906","ES Cells - Electroporation in Progress"
"120911","ES Cells - Electroporation in Progress"
"120914","ES Cells - Electroporation in Progress"
"120920","ES Cells - Electroporation in Progress"
"118203","ES Cells - Electroporation in Progress"
"98827","ES Cells - Electroporation in Progress"
"124631","ES Cells - Electroporation in Progress"
"121250","ES Cells - Electroporation in Progress"
"121276","ES Cells - Electroporation in Progress"
"121294","ES Cells - Electroporation in Progress"
"121336","ES Cells - Electroporation in Progress"
"121662","ES Cells - Electroporation in Progress"
"121669","ES Cells - Electroporation in Progress"
"121673","ES Cells - Electroporation in Progress"
"124632","ES Cells - Electroporation in Progress"
"117581","ES Cells - Electroporation in Progress"
"124636","ES Cells - Electroporation in Progress"
"98962","ES Cells - Electroporation in Progress"
"123732","ES Cells - Electroporation in Progress"
"117965","ES Cells - Electroporation in Progress"
"117168","ES Cells - Electroporation in Progress"
"113983","ES Cells - Electroporation in Progress"
"120646","ES Cells - Electroporation in Progress"
"120656","ES Cells - Electroporation in Progress"
"117023","ES Cells - Electroporation in Progress"
"117475","ES Cells - Electroporation in Progress"
"120004","ES Cells - Electroporation in Progress"
"121667","ES Cells - Electroporation in Progress"
"117798","ES Cells - Electroporation in Progress"
"113744","ES Cells - Electroporation in Progress"
"125328","ES Cells - Electroporation in Progress"
"125330","ES Cells - Electroporation in Progress"
"121128","ES Cells - Electroporation in Progress"
"121129","ES Cells - Electroporation in Progress"
"121131","ES Cells - Electroporation in Progress"
"121135","ES Cells - Electroporation in Progress"
"118148","ES Cells - Electroporation in Progress"
"117922","ES Cells - Electroporation in Progress"
"116899","ES Cells - Electroporation in Progress"
"117129","ES Cells - Electroporation in Progress"
"46930","ES Cells - Electroporation in Progress"
"97446","ES Cells - Electroporation in Progress"
"92082","ES Cells - Electroporation in Progress"
"67620","ES Cells - Electroporation in Progress"
"67905","ES Cells - Electroporation in Progress"
"98842","ES Cells - Electroporation in Progress"
"118590","ES Cells - Electroporation in Progress"
"118791","ES Cells - Electroporation in Progress"
"119900","ES Cells - Electroporation in Progress"
"119460","ES Cells - Electroporation in Progress"
"119462","ES Cells - Electroporation in Progress"
"119463","ES Cells - Electroporation in Progress"
"100520","ES Cells - Electroporation in Progress"
"119494","ES Cells - Electroporation in Progress"
"119523","ES Cells - Electroporation in Progress"
"120052","ES Cells - Electroporation in Progress"
"120064","ES Cells - Electroporation in Progress"
"120069","ES Cells - Electroporation in Progress"
"120071","ES Cells - Electroporation in Progress"
"119389","ES Cells - Electroporation in Progress"
"119390","ES Cells - Electroporation in Progress"
"120130","ES Cells - Electroporation in Progress"
"120139","ES Cells - Electroporation in Progress"
"120370","ES Cells - Electroporation in Progress"
"120393","ES Cells - Electroporation in Progress"
"119421","ES Cells - Electroporation in Progress"
"117245","ES Cells - Electroporation in Progress"
"117258","ES Cells - Electroporation in Progress"
"117288","ES Cells - Electroporation in Progress"
"117291","ES Cells - Electroporation in Progress"
"117356","ES Cells - Electroporation in Progress"
"100983","ES Cells - Electroporation in Progress"
"118709","ES Cells - Electroporation in Progress"
"117900","ES Cells - Electroporation in Progress"
"117390","ES Cells - Electroporation in Progress"
"117429","ES Cells - Electroporation in Progress"
"117431","ES Cells - Electroporation in Progress"
"118025","ES Cells - Electroporation in Progress"
"117500","ES Cells - Electroporation in Progress"
"118102","ES Cells - Electroporation in Progress"
"118143","ES Cells - Electroporation in Progress"
"118144","ES Cells - Electroporation in Progress"
"118155","ES Cells - Electroporation in Progress"
"118190","ES Cells - Electroporation in Progress"
"117664","ES Cells - Electroporation in Progress"
"118214","ES Cells - Electroporation in Progress"
"117793","ES Cells - Electroporation in Progress"
"117812","ES Cells - Electroporation in Progress"
"117847","ES Cells - Electroporation in Progress"
"114135","ES Cells - Electroporation in Progress"
"114573","ES Cells - Electroporation in Progress"
"117062","ES Cells - Electroporation in Progress"
"117083","ES Cells - Electroporation in Progress"
"114602","ES Cells - Electroporation in Progress"
"113759","ES Cells - Electroporation in Progress"
"117182","ES Cells - Electroporation in Progress"
"97566","ES Cells - Electroporation in Progress"
"113947","ES Cells - Electroporation in Progress"
"116806","ES Cells - Electroporation in Progress"
"116840","ES Cells - Electroporation in Progress"
"116858","ES Cells - Electroporation in Progress"
"117211","ES Cells - Electroporation in Progress"
"117212","ES Cells - Electroporation in Progress"
"114004","ES Cells - Electroporation in Progress"
"123809","ES Cells - No QC Positives"
"118225","ES Cells - No QC Positives"
"121298","ES Cells - No QC Positives"
"122247","ES Cells - No QC Positives"
"122250","ES Cells - No QC Positives"
"122254","ES Cells - No QC Positives"
"122257","ES Cells - No QC Positives"
"122258","ES Cells - No QC Positives"
"120368","ES Cells - No QC Positives"
"120390","ES Cells - No QC Positives"
"120075","ES Cells - No QC Positives"
"120087","ES Cells - No QC Positives"
"120103","ES Cells - No QC Positives"
"117930","ES Cells - No QC Positives"
"120305","ES Cells - No QC Positives"
"120313","ES Cells - No QC Positives"
"120373","ES Cells - No QC Positives"
"120649","ES Cells - No QC Positives"
"120918","ES Cells - No QC Positives"
"121120","ES Cells - No QC Positives"
"121143","ES Cells - No QC Positives"
"120332","ES Cells - No QC Positives"
"120311","ES Cells - No QC Positives"
"120318","ES Cells - No QC Positives"
"121103","ES Cells - No QC Positives"
"121192","ES Cells - No QC Positives"
"114141","ES Cells - No QC Positives"
"97546","ES Cells - No QC Positives"
"114204","ES Cells - No QC Positives"
"121170","ES Cells - No QC Positives"
"121185","ES Cells - No QC Positives"
"121198","ES Cells - No QC Positives"
"121202","ES Cells - No QC Positives"
"121255","ES Cells - No QC Positives"
"121303","ES Cells - No QC Positives"
"117025","ES Cells - No QC Positives"
"117589","ES Cells - No QC Positives"
"120642","ES Cells - No QC Positives"
"124626","ES Cells - No QC Positives"
"120340","ES Cells - No QC Positives"
"117254","ES Cells - No QC Positives"
"117674","ES Cells - No QC Positives"
"120349","ES Cells - No QC Positives"
"116914","ES Cells - No QC Positives"
"119976","ES Cells - No QC Positives"
"119984","ES Cells - No QC Positives"
"119995","ES Cells - No QC Positives"
"120021","ES Cells - No QC Positives"
"120025","ES Cells - No QC Positives"
"120032","ES Cells - No QC Positives"
"120395","ES Cells - No QC Positives"
"120409","ES Cells - No QC Positives"
"114077","ES Cells - No QC Positives"
"120339","ES Cells - No QC Positives"
"119885","ES Cells - No QC Positives"
"120322","ES Cells - No QC Positives"
"121193","ES Cells - No QC Positives"
"121258","ES Cells - No QC Positives"
"121285","ES Cells - No QC Positives"
"121314","ES Cells - No QC Positives"
"98706","ES Cells - No QC Positives"
"117097","ES Cells - No QC Positives"
"122248","ES Cells - No QC Positives"
"117043","ES Cells - No QC Positives"
"121273","ES Cells - No QC Positives"
"121322","ES Cells - No QC Positives"
"121346","ES Cells - No QC Positives"
"121189","ES Cells - No QC Positives"
"116999","ES Cells - No QC Positives"
"121310","ES Cells - No QC Positives"
"121281","ES Cells - No QC Positives"
"121344","ES Cells - No QC Positives"
"119911","ES Cells - No QC Positives"
"119964","ES Cells - No QC Positives"
"119966","ES Cells - No QC Positives"
"119977","ES Cells - No QC Positives"
"119985","ES Cells - No QC Positives"
"120013","ES Cells - No QC Positives"
"120350","ES Cells - No QC Positives"
"119881","ES Cells - No QC Positives"
"120066","ES Cells - No QC Positives"
"120294","ES Cells - No QC Positives"
"120351","ES Cells - No QC Positives"
"120405","ES Cells - No QC Positives"
"117437","ES Cells - No QC Positives"
"121127","ES Cells - No QC Positives"
"121137","ES Cells - No QC Positives"
"122249","ES Cells - No QC Positives"
"122260","ES Cells - No QC Positives"
"120044","ES Cells - No QC Positives"
"120058","ES Cells - No QC Positives"
"120065","ES Cells - No QC Positives"
"120067","ES Cells - No QC Positives"
"120035","ES Cells - No QC Positives"
"120037","ES Cells - No QC Positives"
"120038","ES Cells - No QC Positives"
"120059","ES Cells - No QC Positives"
"120060","ES Cells - No QC Positives"
"120115","ES Cells - No QC Positives"
"120127","ES Cells - No QC Positives"
"120277","ES Cells - No QC Positives"
"119907","ES Cells - No QC Positives"
"119931","ES Cells - No QC Positives"
"119945","ES Cells - No QC Positives"
"119949","ES Cells - No QC Positives"
"119979","ES Cells - No QC Positives"
"120017","ES Cells - No QC Positives"
"120366","ES Cells - No QC Positives"
"120367","ES Cells - No QC Positives"
"119946","ES Cells - No QC Positives"
"119959","ES Cells - No QC Positives"
"119980","ES Cells - No QC Positives"
"120015","ES Cells - No QC Positives"
"120016","ES Cells - No QC Positives"
"120024","ES Cells - No QC Positives"
"120083","ES Cells - No QC Positives"
"120108","ES Cells - No QC Positives"
"120140","ES Cells - No QC Positives"
"113919","ES Cells - No QC Positives"
"114565","ES Cells - No QC Positives"
"120375","ES Cells - No QC Positives"
"120632","ES Cells - No QC Positives"
"120659","ES Cells - No QC Positives"
"119905","ES Cells - No QC Positives"
"119908","ES Cells - No QC Positives"
"119957","ES Cells - No QC Positives"
"119960","ES Cells - No QC Positives"
"119982","ES Cells - No QC Positives"
"120000","ES Cells - No QC Positives"
"120011","ES Cells - No QC Positives"
"120014","ES Cells - No QC Positives"
"120070","ES Cells - No QC Positives"
"120072","ES Cells - No QC Positives"
"120315","ES Cells - No QC Positives"
"120328","ES Cells - No QC Positives"
"120329","ES Cells - No QC Positives"
"121118","ES Cells - No QC Positives"
"122251","ES Cells - No QC Positives"
"122253","ES Cells - No QC Positives"
"122255","ES Cells - No QC Positives"
"122259","ES Cells - No QC Positives"
"113852","ES Cells - No QC Positives"
"121178","ES Cells - No QC Positives"
"121180","ES Cells - No QC Positives"
"121197","ES Cells - No QC Positives"
"121201","ES Cells - No QC Positives"
"121274","ES Cells - No QC Positives"
"121296","ES Cells - No QC Positives"
"121300","ES Cells - No QC Positives"
"121334","ES Cells - No QC Positives"
"120039","ES Cells - No QC Positives"
"120057","ES Cells - No QC Positives"
"120061","ES Cells - No QC Positives"
"120136","ES Cells - No QC Positives"
"121195","ES Cells - No QC Positives"
"121291","ES Cells - No QC Positives"
"114113","ES Cells - No QC Positives"
"121186","ES Cells - No QC Positives"
"122252","ES Cells - No QC Positives"
"120633","ES Cells - No QC Positives"
"120634","ES Cells - No QC Positives"
"120650","ES Cells - No QC Positives"
"120360","ES Cells - No QC Positives"
"122261","ES Cells - No QC Positives"
"87594","ES Cells - No QC Positives"
"117066","ES Cells - No QC Positives"
"119927","ES Cells - No QC Positives"
"119947","ES Cells - No QC Positives"
"119992","ES Cells - No QC Positives"
"120001","ES Cells - No QC Positives"
"120009","ES Cells - No QC Positives"
"120026","ES Cells - No QC Positives"
"121191","ES Cells - No QC Positives"
"98656","ES Cells - No QC Positives"
"121199","ES Cells - No QC Positives"
"121200","ES Cells - No QC Positives"
"116979","ES Cells - No QC Positives"
"117286","ES Cells - No QC Positives"
"120283","ES Cells - No QC Positives"
"120285","ES Cells - No QC Positives"
"120352","ES Cells - No QC Positives"
"120334","ES Cells - No QC Positives"
"120344","ES Cells - No QC Positives"
"117181","ES Cells - No QC Positives"
"117187","ES Cells - No QC Positives"
"117792","ES Cells - No QC Positives"
"120336","ES Cells - No QC Positives"
"98707","ES Cells - No QC Positives"
"121126","ES Cells - No QC Positives"
"121140","ES Cells - No QC Positives"
"98556","ES Cells - No QC Positives"
"121647","ES Cells - No QC Positives"
"120654","ES Cells - No QC Positives"
"120135","ES Cells - No QC Positives"
"120284","ES Cells - No QC Positives"
"117496","ES Cells - No QC Positives"
"117345","ES Cells - No QC Positives"
"117063","ES Cells - No QC Positives"
"117799","ES Cells - No QC Positives"
"117348","ES Cells - No QC Positives"
"117024","ES Cells - No QC Positives"
"117221","ES Cells - No QC Positives"
"117226","ES Cells - No QC Positives"
"114011","ES Cells - No QC Positives"
"117111","ES Cells - No QC Positives"
"113707","ES Cells - No QC Positives"
"114160","ES Cells - No QC Positives"
"114580","ES Cells - No QC Positives"
"117055","ES Cells - No QC Positives"
"114275","ES Cells - No QC Positives"
"117203","ES Cells - No QC Positives"
"113884","ES Cells - No QC Positives"
"98022","ES Cells - No QC Positives"
"113915","ES Cells - No QC Positives"
"113945","ES Cells - No QC Positives"
"114291","ES Cells - No QC Positives"
"114328","ES Cells - No QC Positives"
"116809","ES Cells - No QC Positives"
"114343","ES Cells - No QC Positives"
"113986","ES Cells - No QC Positives"
"116911","ES Cells - No QC Positives"
"116953","ES Cells - No QC Positives"
"116961","ES Cells - No QC Positives"
"114080","ES Cells - No QC Positives"
"114085","ES Cells - No QC Positives"
"114450","ES Cells - No QC Positives"
"119880","ES Cells - No QC Positives"
"121102","ES Cells - No QC Positives"
"120276","ES Cells - No QC Positives"
"117115","ES Cells - No QC Positives"
"121096","ES Cells - No QC Positives"
"121097","ES Cells - No QC Positives"
"121109","ES Cells - No QC Positives"
"121110","ES Cells - No QC Positives"
"121171","ES Cells - No QC Positives"
"120652","ES Cells - No QC Positives"
"120653","ES Cells - No QC Positives"
"114392","ES Cells - No QC Positives"
"113882","ES Cells - No QC Positives"
"120387","ES Cells - No QC Positives"
"116910","ES Cells - No QC Positives"
"120635","ES Cells - No QC Positives"
"120651","ES Cells - No QC Positives"
"120371","ES Cells - No QC Positives"
"114554","ES Cells - No QC Positives"
"114200","ES Cells - No QC Positives"
"98793","ES Cells - No QC Positives"
"113847","ES Cells - No QC Positives"
"97492","ES Cells - No QC Positives"
"120401","ES Cells - No QC Positives"
"120410","ES Cells - No QC Positives"
"113924","ES Cells - No QC Positives"
"97807","ES Cells - No QC Positives"
"114086","ES Cells - No QC Positives"
"120647","ES Cells - No QC Positives"
"120648","ES Cells - No QC Positives"
"119952","ES Cells - No QC Positives"
"119967","ES Cells - No QC Positives"
"120022","ES Cells - No QC Positives"
"120030","ES Cells - No QC Positives"
"120031","ES Cells - No QC Positives"
"120055","ES Cells - No QC Positives"
"120068","ES Cells - No QC Positives"
"121116","ES Cells - No QC Positives"
"119404","ES Cells - No QC Positives"
"119406","ES Cells - No QC Positives"
"119408","ES Cells - No QC Positives"
"119415","ES Cells - No QC Positives"
"119422","ES Cells - No QC Positives"
"119428","ES Cells - No QC Positives"
"119433","ES Cells - No QC Positives"
"119435","ES Cells - No QC Positives"
"119436","ES Cells - No QC Positives"
"120126","ES Cells - No QC Positives"
"120132","ES Cells - No QC Positives"
"120147","ES Cells - No QC Positives"
"120337","ES Cells - No QC Positives"
"120342","ES Cells - No QC Positives"
"120345","ES Cells - No QC Positives"
"120365","ES Cells - No QC Positives"
"120379","ES Cells - No QC Positives"
"97468","ES Cells - No QC Positives"
"119420","ES Cells - No QC Positives"
"119423","ES Cells - No QC Positives"
"119441","ES Cells - No QC Positives"
"119442","ES Cells - No QC Positives"
"119445","ES Cells - No QC Positives"
"100941","ES Cells - No QC Positives"
"117310","ES Cells - No QC Positives"
"117314","ES Cells - No QC Positives"
"114539","ES Cells - No QC Positives"
"117865","ES Cells - No QC Positives"
"118649","ES Cells - No QC Positives"
"118685","ES Cells - No QC Positives"
"118716","ES Cells - No QC Positives"
"118747","ES Cells - No QC Positives"
"118874","ES Cells - No QC Positives"
"118882","ES Cells - No QC Positives"
"117904","ES Cells - No QC Positives"
"117371","ES Cells - No QC Positives"
"117427","ES Cells - No QC Positives"
"117454","ES Cells - No QC Positives"
"87631","ES Cells - No QC Positives"
"118979","ES Cells - No QC Positives"
"118982","ES Cells - No QC Positives"
"118205","ES Cells - No QC Positives"
"97517","ES Cells - No QC Positives"
"97637","ES Cells - No QC Positives"
"118884","ES Cells - No QC Positives"
"118909","ES Cells - No QC Positives"
"118921","ES Cells - No QC Positives"
"118940","ES Cells - No QC Positives"
"118944","ES Cells - No QC Positives"
"118951","ES Cells - No QC Positives"
"118969","ES Cells - No QC Positives"
"117583","ES Cells - No QC Positives"
"117655","ES Cells - No QC Positives"
"117673","ES Cells - No QC Positives"
"118211","ES Cells - No QC Positives"
"118231","ES Cells - No QC Positives"
"118239","ES Cells - No QC Positives"
"118571","ES Cells - No QC Positives"
"118627","ES Cells - No QC Positives"
"118631","ES Cells - No QC Positives"
"117239","ES Cells - No QC Positives"
"98820","ES Cells - No QC Positives"
"114538","ES Cells - No QC Positives"
"116987","ES Cells - No QC Positives"
"119466","ES Cells - No QC Positives"
"119468","ES Cells - No QC Positives"
"119471","ES Cells - No QC Positives"
"119479","ES Cells - No QC Positives"
"119481","ES Cells - No QC Positives"
"119484","ES Cells - No QC Positives"
"119487","ES Cells - No QC Positives"
"119488","ES Cells - No QC Positives"
"119562","ES Cells - No QC Positives"
"119585","ES Cells - No QC Positives"
"118919","ES Cells - No QC Positives"
"119496","ES Cells - No QC Positives"
"119497","ES Cells - No QC Positives"
"119498","ES Cells - No QC Positives"
"119499","ES Cells - No QC Positives"
"119501","ES Cells - No QC Positives"
"119502","ES Cells - No QC Positives"
"119503","ES Cells - No QC Positives"
"119514","ES Cells - No QC Positives"
"119515","ES Cells - No QC Positives"
"119518","ES Cells - No QC Positives"
"119520","ES Cells - No QC Positives"
"119521","ES Cells - No QC Positives"
"119522","ES Cells - No QC Positives"
"119526","ES Cells - No QC Positives"
"114223","ES Cells - No QC Positives"
"119492","ES Cells - No QC Positives"
"119535","ES Cells - No QC Positives"
"119537","ES Cells - No QC Positives"
"119883","ES Cells - No QC Positives"
"119937","ES Cells - No QC Positives"
"119943","ES Cells - No QC Positives"
"119965","ES Cells - No QC Positives"
"119973","ES Cells - No QC Positives"
"119993","ES Cells - No QC Positives"
"119998","ES Cells - No QC Positives"
"120113","ES Cells - No QC Positives"
"119948","ES Cells - No QC Positives"
"119978","ES Cells - No QC Positives"
"119997","ES Cells - No QC Positives"
"120010","ES Cells - No QC Positives"
"120019","ES Cells - No QC Positives"
"120040","ES Cells - No QC Positives"
"120046","ES Cells - No QC Positives"
"120049","ES Cells - No QC Positives"
"120051","ES Cells - No QC Positives"
"120063","ES Cells - No QC Positives"
"120077","ES Cells - No QC Positives"
"120092","ES Cells - No QC Positives"
"120098","ES Cells - No QC Positives"
"120099","ES Cells - No QC Positives"
"119388","ES Cells - No QC Positives"
"119395","ES Cells - No QC Positives"
"119397","ES Cells - No QC Positives"
"120145","ES Cells - No QC Positives"
"120275","ES Cells - No QC Positives"
"120279","ES Cells - No QC Positives"
"114265","ES Cells - No QC Positives"
"120320","ES Cells - No QC Positives"
"120321","ES Cells - No QC Positives"
"120359","ES Cells - No QC Positives"
"120394","ES Cells - No QC Positives"
"119924","ES Cells - No QC Positives"
"119392","ES Cells - No QC Positives"
"118883","ES Cells - No QC Positives"
"118892","ES Cells - No QC Positives"
"118926","ES Cells - No QC Positives"
"118927","ES Cells - No QC Positives"
"118934","ES Cells - No QC Positives"
"118937","ES Cells - No QC Positives"
"118941","ES Cells - No QC Positives"
"118948","ES Cells - No QC Positives"
"118950","ES Cells - No QC Positives"
"119586","ES Cells - No QC Positives"
"118766","ES Cells - No QC Positives"
"118769","ES Cells - No QC Positives"
"118777","ES Cells - No QC Positives"
"118783","ES Cells - No QC Positives"
"118785","ES Cells - No QC Positives"
"118792","ES Cells - No QC Positives"
"118796","ES Cells - No QC Positives"
"118810","ES Cells - No QC Positives"
"118820","ES Cells - No QC Positives"
"118821","ES Cells - No QC Positives"
"118830","ES Cells - No QC Positives"
"118833","ES Cells - No QC Positives"
"118854","ES Cells - No QC Positives"
"118855","ES Cells - No QC Positives"
"118960","ES Cells - No QC Positives"
"118971","ES Cells - No QC Positives"
"118972","ES Cells - No QC Positives"
"119410","ES Cells - No QC Positives"
"119412","ES Cells - No QC Positives"
"119418","ES Cells - No QC Positives"
"119444","ES Cells - No QC Positives"
"119575","ES Cells - No QC Positives"
"119902","ES Cells - No QC Positives"
"119903","ES Cells - No QC Positives"
"119919","ES Cells - No QC Positives"
"119935","ES Cells - No QC Positives"
"118604","ES Cells - No QC Positives"
"118622","ES Cells - No QC Positives"
"118625","ES Cells - No QC Positives"
"118648","ES Cells - No QC Positives"
"118744","ES Cells - No QC Positives"
"118746","ES Cells - No QC Positives"
"118781","ES Cells - No QC Positives"
"118789","ES Cells - No QC Positives"
"118857","ES Cells - No QC Positives"
"118861","ES Cells - No QC Positives"
"118865","ES Cells - No QC Positives"
"118871","ES Cells - No QC Positives"
"118879","ES Cells - No QC Positives"
"118896","ES Cells - No QC Positives"
"118897","ES Cells - No QC Positives"
"118903","ES Cells - No QC Positives"
"118910","ES Cells - No QC Positives"
"118925","ES Cells - No QC Positives"
"118930","ES Cells - No QC Positives"
"118963","ES Cells - No QC Positives"
"118975","ES Cells - No QC Positives"
"118988","ES Cells - No QC Positives"
"118990","ES Cells - No QC Positives"
"119453","ES Cells - No QC Positives"
"119455","ES Cells - No QC Positives"
"119456","ES Cells - No QC Positives"
"119457","ES Cells - No QC Positives"
"119464","ES Cells - No QC Positives"
"118584","ES Cells - No QC Positives"
"118598","ES Cells - No QC Positives"
"118617","ES Cells - No QC Positives"
"118668","ES Cells - No QC Positives"
"118670","ES Cells - No QC Positives"
"118695","ES Cells - No QC Positives"
"118770","ES Cells - No QC Positives"
"118814","ES Cells - No QC Positives"
"118586","ES Cells - No QC Positives"
"118588","ES Cells - No QC Positives"
"118589","ES Cells - No QC Positives"
"118593","ES Cells - No QC Positives"
"118594","ES Cells - No QC Positives"
"118595","ES Cells - No QC Positives"
"118600","ES Cells - No QC Positives"
"118620","ES Cells - No QC Positives"
"118629","ES Cells - No QC Positives"
"118646","ES Cells - No QC Positives"
"118647","ES Cells - No QC Positives"
"118724","ES Cells - No QC Positives"
"118730","ES Cells - No QC Positives"
"118733","ES Cells - No QC Positives"
"118739","ES Cells - No QC Positives"
"118756","ES Cells - No QC Positives"
"118768","ES Cells - No QC Positives"
"118779","ES Cells - No QC Positives"
"118808","ES Cells - No QC Positives"
"118819","ES Cells - No QC Positives"
"119407","ES Cells - No QC Positives"
"119413","ES Cells - No QC Positives"
"119414","ES Cells - No QC Positives"
"119417","ES Cells - No QC Positives"
"119429","ES Cells - No QC Positives"
"119430","ES Cells - No QC Positives"
"119440","ES Cells - No QC Positives"
"119478","ES Cells - No QC Positives"
"119480","ES Cells - No QC Positives"
"119483","ES Cells - No QC Positives"
"119505","ES Cells - No QC Positives"
"114464","ES Cells - No QC Positives"
"98557","ES Cells - No QC Positives"
"118835","ES Cells - No QC Positives"
"118839","ES Cells - No QC Positives"
"118873","ES Cells - No QC Positives"
"118939","ES Cells - No QC Positives"
"118946","ES Cells - No QC Positives"
"118947","ES Cells - No QC Positives"
"118954","ES Cells - No QC Positives"
"118967","ES Cells - No QC Positives"
"119044","ES Cells - No QC Positives"
"118652","ES Cells - No QC Positives"
"118653","ES Cells - No QC Positives"
"118659","ES Cells - No QC Positives"
"118665","ES Cells - No QC Positives"
"118684","ES Cells - No QC Positives"
"118694","ES Cells - No QC Positives"
"118697","ES Cells - No QC Positives"
"118706","ES Cells - No QC Positives"
"118735","ES Cells - No QC Positives"
"118736","ES Cells - No QC Positives"
"118740","ES Cells - No QC Positives"
"118826","ES Cells - No QC Positives"
"118837","ES Cells - No QC Positives"
"118867","ES Cells - No QC Positives"
"97252","ES Cells - No QC Positives"
"87211","ES Cells - No QC Positives"
"97378","ES Cells - No QC Positives"
"87609","ES Cells - No QC Positives"
"98560","ES Cells - No QC Positives"
"87573","ES Cells - No QC Positives"
"97432","ES Cells - No QC Positives"
"87879","ES Cells - No QC Positives"
"97461","ES Cells - No QC Positives"
"97483","ES Cells - No QC Positives"
"97599","ES Cells - No QC Positives"
"98299","ES Cells - No QC Positives"
"71526","ES Cells - No QC Positives"
"98646","ES Cells - No QC Positives"
"98850","ES Cells - No QC Positives"
"98865","ES Cells - No QC Positives"
"98882","ES Cells - No QC Positives"
"98968","ES Cells - No QC Positives"
"118754","ES Cells - No QC Positives"
"118759","ES Cells - No QC Positives"
"118761","ES Cells - No QC Positives"
"118834","ES Cells - No QC Positives"
